time,ax (m/s^2),EMA ax (m/s^2),ay (m/s^2),EMA ay (m/s^2),az (m/s^2),EMA az (m/s^2),aT (m/s^2),EMA aT (m/s^2)
495.955171,-0.0432,-0.04588594806153712,-0.0569,-0.03706906697824583,-0.0327,-0.0022038889287486624,0.08,0.11988447129157322
495.962945,-0.0547,-0.04631590181463287,-0.0668,-0.038519356393941155,0.0162,-0.001306138249297508,0.09,0.1184266922041794
495.986834,-0.0637,-0.04716390660416297,-0.0863,-0.04085011949667573,0.0483,0.0011136733726194437,0.12,0.11850343892592674
495.986945,-0.0536,-0.04747786237956965,-0.0866,-0.04308182098464277,0.061,0.004034957598345324,0.12,0.11857644190514982
495.995277,-0.0264,-0.04644967397081015,-0.0533,-0.04358026874148946,0.1097,0.009189349910621161,0.12,0.1186458837634352
496.003787,0.0098,-0.04370578743564867,-0.0532,-0.044049523924831434,0.1455,0.0158386499149811,0.16,0.12066315772619446
496.019096,0.022,-0.0405006270729341,-0.0148,-0.042622717879717706,0.1047,0.020173349919128364,0.11,0.12014300369077034
496.02017,0.0221,-0.03744693794742512,-0.0172,-0.04138258530021928,0.0544,0.02184294260600015,0.06,0.11720919863268398
496.035223,0.0174,-0.03477147755974584,-0.0365,-0.04114441040752566,0.0211,0.021806701503268435,0.05,0.11393070113840671
496.051461,-0.0037,-0.03325579572756311,-0.0655,-0.04233248794862197,-0.0809,0.016796618503108998,0.1,0.11325115474141126
496.053315,-0.0131,-0.032272586179877105,-0.0656,-0.04346748853649406,-0.0735,0.012391905405396364,0.1,0.11260475694914729
496.067353,-0.0129,-0.03132758197598066,-0.0702,-0.044771513485933376,0.0123,0.012387422214889223,0.07,0.11052647612235962
496.083339,-0.0529,-0.032379895050323064,-0.0793,-0.046455829901253694,0.143,0.018758767472699504,0.17,0.11342762362858597
496.086221,-0.0478,-0.03313209529177072,-0.0504,-0.046648228442655953,0.1114,0.023277851986226356,0.13,0.11423603223206957
496.099292,-0.0262,-0.032793944301928245,-0.0429,-0.04646538803081908,0.0964,0.026844786035678726,0.11,0.11402939651343204
496.102331,-0.0096,-0.031662532384761015,-0.0569,-0.04697439349273034,0.0979,0.0303108940339383,0.11,0.11383284058594755
496.115307,0.0285,-0.0287277747074556,-0.0638,-0.04779515478576788,0.1018,0.033798167495697404,0.12,0.11413367763053547
496.131214,0.0518,-0.02479959057538459,-0.0945,-0.05007343991816944,0.0742,0.03576898859346826,0.13,0.11490764457538741
496.135985,0.0539,-0.020960586157073146,-0.085,-0.05177717455630751,0.0218,0.0350875745157381,0.1,0.11418044240097827
496.147168,0.0633,-0.016850313661606164,-0.0565,-0.05200755628526812,-0.016,0.03259549771009234,0.09,0.11300090862532079
496.151592,0.0369,-0.014228347141527816,-0.0232,-0.05060230963720626,-0.0513,0.028503034407161003,0.07,0.11090330332652465
496.163039,0.0133,-0.01288550093950207,0.0268,-0.04682658721587912,-0.065,0.02394191077754339,0.07,0.10890802023742588
496.179744,0.0216,-0.011203281381477578,0.0556,-0.041830168327299654,0.0381,0.02463254927619981,0.07,0.10701006803072217
496.184611,0.0103,-0.01015434082628355,0.039,-0.03788723328694357,0.0977,0.028196815165165673,0.11,0.10715591837068694
496.196358,0.0036,-0.009483397371342888,-0.0016,-0.03611712434611705,0.1238,0.03286038515710881,0.12,0.1077824589379705
496.201585,0.0112,-0.00847445115810665,-0.0566,-0.037116289012160124,0.1501,0.03857939075920106,0.16,0.11032965606294756
496.213194,-0.0102,-0.008558624272345348,-0.0947,-0.03992525052376207,0.1449,0.043765761941679054,0.17,0.11324040454768183
496.233945,-0.036,-0.009897227966377282,-0.1157,-0.04362157976650539,0.1366,0.04829426135915812,0.18,0.11649697017950222
496.234919,-0.0452,-0.011619314407041805,-0.1082,-0.04677174660716366,0.1192,0.05175307787822358,0.17,0.11910687407318504
496.250826,-0.0521,-0.013593981996942204,-0.0697,-0.04789019799218007,0.0828,0.053267561884163886,0.12,0.11915044119156626
496.251262,-0.0688,-0.016286958484896242,-0.0485,-0.04791994443158592,0.0883,0.054976461304448575,0.12,0.11919188308466058
496.267244,-0.0377,-0.017331497095389108,-0.0104,-0.04608970323980124,0.1104,0.05768004855789011,0.12,0.11923130342199421
496.2836,-0.028,-0.017851911871223786,-0.0055,-0.04410971771590849,0.084,0.05896394862823692,0.09,0.11780538618189694
496.283724,-0.0062,-0.017283525926286042,-0.0032,-0.04211412172976661,-0.0091,0.05564375601222536,0.01,0.11254658685595074
496.300575,0.0203,-0.015450183198174528,-0.0297,-0.04150855481611946,-0.0494,0.05051967035309242,0.06,0.10998333871663607
496.300723,0.0992,-0.009857491334848941,-0.0418,-0.04152277165435753,0.0179,0.04892846692123425,0.11,0.10998415146216602
496.317149,0.1588,-0.001630296635588017,-0.0537,-0.04211678279316936,0.1444,0.053585614876296,0.22,0.11535077822010913
496.333475,0.1383,0.005195571492977253,-0.0722,-0.04358425680325866,0.1833,0.059913145857940095,0.24,0.12143122806303062
496.333589,0.104,0.010015299712832021,-0.0626,-0.044511854032367994,0.0991,0.061824699718528386,0.16,0.12331263157215108
496.34973,0.0602,0.012463333873181678,-0.0865,-0.0465600562746915,0.0342,0.06047715339079529,0.11,0.12266323491009493
496.349846,-0.0047,0.011626098074489888,-0.0864,-0.04850346816373094,-0.0138,0.05685387761563454,0.09,0.12106990637789518
496.365841,-0.0403,0.009093117680612332,-0.0385,-0.048015494106963576,-0.0378,0.05223661529292066,0.07,0.118578691432632
496.382029,-0.0467,0.006371502183997096,0.0433,-0.04356107976028242,0.0644,0.05282995113229038,0.09,0.11718460892372312
496.382664,-0.0603,0.0031192337847777245,0.0602,-0.03849956367441498,0.1983,0.0599260510770567,0.22,0.1221999938542732
496.398376,-0.0332,0.0013475638440568598,0.0029,-0.03648007276346791,0.3035,0.07180770712207832,0.31,0.13136096976382083
496.414704,-0.0055,0.0010135363394687203,-0.1148,-0.0403005570189085,0.2233,0.07919757506734279,0.25,0.13714823953143931
496.415318,0.0023,0.001076290664372685,-0.1512,-0.045710285944815396,0.0738,0.07893427872259437,0.17,0.13875076443234471
496.430935,0.0483,0.003379886241720359,-0.1373,-0.0501780768743366,0.013,0.07571797244344342,0.15,0.13929950763076693
496.431559,0.0777,0.007005257644563268,-0.1042,-0.052813292636564084,0.0045,0.07224392500717788,0.13,0.13884587311219293
496.44708,0.069,0.010029391417999207,-0.0973,-0.05498337592258534,0.0055,0.06898812378731554,0.12,0.13792656222867133
496.462927,0.0518,0.01206698208053583,-0.0837,-0.05638418685319094,0.015,0.06635455677330016,0.1,0.1360764860223947
496.465045,0.0359,0.01322956832050969,-0.1129,-0.05914105578718162,0.0093,0.06357140766240746,0.12,0.13529226719203397
496.478896,0.0201,0.013564711329265315,-0.1181,-0.062017101846343486,0.0394,0.06239231460570466,0.13,0.1350341078168128
496.481143,0.0183,0.013795701020520666,-0.1254,-0.06510895053676576,0.0613,0.06233903096640199,0.14,0.1352763464598951
496.495426,0.0166,0.013932496092690387,-0.0967,-0.06664997733985034,0.0758,0.06299566360218725,0.12,0.1345311588277051
496.514039,0.0368,0.015047984088168903,-0.0891,-0.067745100396443,0.1205,0.06580075318256837,0.15,0.13528573644586583
496.514367,0.0372,0.016128570230209444,-0.0695,-0.0678307052551531,0.1434,0.0695860822956138,0.16,0.1364913102777748
496.529677,0.0543,0.01799059119458947,-0.0496,-0.06694140255977976,0.1824,0.07508920023241313,0.2,0.1395892951422736
496.531451,0.0497,0.01953739162412169,-0.0365,-0.06545645609344904,0.2085,0.08159704412351491,0.22,0.14351176854996758
496.546154,0.0476,0.02090629934977429,-0.0017,-0.0623463850645003,0.2054,0.08763621270285565,0.21,0.14675509691338381
496.562026,-0.0013,0.019823065235151153,0.034,-0.057646561402817355,0.0974,0.08811249501003342,0.1,0.1444743604785846
496.563554,0.0069,0.01919267180904622,0.0349,-0.05313209499292382,0.0644,0.08695578793637325,0.07,0.14084146484548293
496.578731,0.0128,0.01888083415982445,-0.0075,-0.05090613913961046,0.082,0.08671404218337943,0.08,0.13787358851155693
496.580333,0.0088,0.018389086152028136,-0.0593,-0.05131559576694653,0.1329,0.0889670157354097,0.15,0.13846512077928586
496.594768,0.0166,0.01830181365680725,-0.1111,-0.0542319081685589,0.1787,0.09334423448002387,0.21,0.14195462708273532
496.610762,0.0266,0.01870660323452397,-0.1556,-0.059176693135946264,0.2027,0.09867866206636416,0.26,0.14771293795674822
496.610878,0.0196,0.018750183564547187,-0.1785,-0.06499734225126595,0.1357,0.10048458098995615,0.23,0.15172694098324832
496.62673,0.0363,0.01960627217115464,-0.1969,-0.07143161823900908,0.0476,0.09790484533190949,0.21,0.1545695292279679
496.642954,0.0816,0.02263035645548856,-0.144,-0.07497153930052083,0.0373,0.09494851141327976,0.17,0.15532223511928656
496.643069,0.07,0.02494107077473302,-0.1107,-0.07671439104195885,0.0235,0.09146321817360757,0.13,0.15408700413785795
496.659181,0.0082,0.024124433175965555,-0.0101,-0.0734649085521072,-0.0219,0.08593330509196818,0.03,0.1480339795457673
496.675346,-0.0033,0.022786655947869675,0.0309,-0.06837393740322392,-0.0034,0.08157558289235999,0.03,0.14227622444597376
496.675468,-0.0168,0.020855599560168712,0.067,-0.061770330700627624,-0.0036,0.07742067640980584,0.07,0.13875055496080432
496.691457,-0.0079,0.019452887386501944,0.0488,-0.05637665603230432,0.0928,0.07817088731664457,0.11,0.13734808886515534
496.696366,0.0,0.01850396605057502,0.0157,-0.05286072159170411,0.1349,0.08093816110607653,0.14,0.13747745038392825
496.707633,0.015,0.01833304087737624,-0.058,-0.05311141809942586,0.1555,0.08457532397895084,0.17,0.13906391621885858
496.71276,0.056,0.020170453517504225,-0.1128,-0.056023056240917274,0.1717,0.08882530817509958,0.21,0.14252421298867035
496.723789,0.049,0.021576772858113775,-0.1486,-0.06053900471697009,0.1762,0.09308748826411911,0.24,0.14727912942824742
496.740178,0.0443,0.022685222962596032,-0.1124,-0.06306880936492276,0.1659,0.09663931810489379,0.21,0.15033868409028414
496.754638,0.0444,0.02374448037905476,-0.0763,-0.06371423329834117,0.1391,0.09871057088026482,0.16,0.1508099677931971
496.754796,0.0373,0.024405725238613066,-0.0259,-0.06186963655208062,0.1078,0.09915395766659335,0.12,0.14930704253499236
496.762465,0.0162,0.024005445958680722,0.0076,-0.058480873793442543,0.0625,0.09736595973163757,0.07,0.14543840631377322
496.784414,0.0144,0.02353688761923288,0.0146,-0.054915953120591686,0.0366,0.09440176657399671,0.04,0.14029506942041842
496.784659,0.0223,0.023476551637806885,0.0025,-0.05211517491958721,0.0371,0.0916065584484359,0.04,0.1354026270096663
496.800789,0.0446,0.024506963753035817,-0.0665,-0.05281687370399759,0.0746,0.09077697023143902,0.11,0.1341634744726094
496.802844,0.0376,0.025145648448009678,-0.071,-0.053703855474534296,0.0356,0.08808541070795418,0.09,0.13200915864467724
496.818055,0.0189,0.024840982670057982,-0.0636,-0.05418659423187409,-0.0198,0.08282270774659056,0.07,0.1289843216376198
496.834755,0.0746,0.02726825180810393,-0.0795,-0.05542139451324608,0.1267,0.08496306346626907,0.17,0.1309850864357847
496.83608,0.0957,0.0306063858662452,-0.1073,-0.05795205819552676,0.275,0.09423315793132911,0.31,0.1397175212437952
496.850901,0.1044,0.034206074360574705,-0.1442,-0.062159274868915704,0.3075,0.10463641852004475,0.36,0.15046300801239051
496.852809,0.065,0.035708217074693016,-0.1479,-0.06634174926555396,0.2062,0.10959073956784743,0.26,0.15580627591422513
496.867013,0.0314,0.03549806014422019,-0.1407,-0.06996898100869767,0.1105,0.1096350937352695,0.18,0.15698645757694585
496.883151,-0.0312,0.03224449623474603,-0.0404,-0.06852659169120022,-0.0399,0.1023406989189149,0.06,0.15225541086587532
496.885491,-0.0647,0.027515496418416958,0.0315,-0.0636472457550441,-0.0665,0.09410456726433368,0.1,0.1497063664333936
496.899257,-0.0767,0.022431813666299056,0.0893,-0.056186404498700486,-0.0528,0.08693849081241495,0.13,0.148745080265911
496.901787,-0.0384,0.01946440812160154,0.104,-0.04837243354754436,0.0086,0.08311710101668739,0.11,0.14685507635050069
496.915605,-0.0192,0.017578339432742927,0.0565,-0.04325670508181049,0.1131,0.08457968145489775,0.13,0.1460328775041348
496.931998,0.0362,0.018486713118950587,-0.0916,-0.045614914590014856,0.2799,0.094107501871732,0.3,0.1535434688453965
496.935197,0.0626,0.020638580771684706,-0.1779,-0.052067845585623884,0.2155,0.10002908714628166,0.29,0.16019988499927956
496.948892,0.0887,0.02395865000233423,-0.1997,-0.059269414093642225,0.142,0.10207644874890207,0.26,0.16506818329199763
496.951622,0.1119,0.028248471953439876,-0.1903,-0.06566114999151333,0.1014,0.10204345124895561,0.24,0.16872339386311969
496.970012,0.1445,0.03391927819961354,-0.1783,-0.0711557280407078,0.1035,0.10211450240754315,0.25,0.17268810635760165
496.970157,0.1315,0.03867931340938848,-0.1303,-0.07404081447774644,0.0958,0.10180647789985811,0.21,0.17450819873040158
496.986785,0.0886,0.041114468852832944,-0.0133,-0.07107784791785636,0.0265,0.09813299117303576,0.09,0.17038584757282102
497.002836,0.0517,0.041630836225865483,0.0055,-0.06734234314137556,0.0174,0.09419479648166815,0.05,0.1645133672034151
497.00295,0.0318,0.0411512832392379,0.022,-0.06298418006130846,0.0061,0.08989748933622092,0.04,0.15843954441300462
497.018954,0.0286,0.04053902552025068,0.0121,-0.05932153713148853,0.0161,0.08629761180762478,0.03,0.15217420078310195
497.035351,0.0419,0.04060541451926285,-0.041,-0.05842780361287933,0.0552,0.0847806551340821,0.08,0.14865350806197503
497.035515,0.0576,0.041434418689054904,-0.084,-0.05967522782688521,0.0643,0.0837815987860781,0.12,0.1472557759613909
497.051493,0.0473,0.041720544606661976,-0.0958,-0.06143741183532983,0.0948,0.08431908177212308,0.14,0.14690183567059134
497.051609,0.049,0.04207563999170286,-0.0786,-0.062274611257996666,0.1295,0.08652302900275122,0.16,0.14754077051592834
497.067611,0.0506,0.042491462431131985,-0.0613,-0.06222706924541146,0.1376,0.08901458856359261,0.16,0.14814853780783427
497.083818,0.0256,0.04166748865400359,-0.0313,-0.06071843172124504,0.1078,0.08993095009707588,0.12,0.14677543840257407
497.083991,0.0182,0.04052273310990585,-0.0476,-0.060078508222647715,0.018,0.08642212326307218,0.05,0.14205468530976556
497.100157,0.0083,0.03895089247039825,-0.0881,-0.06144541026056734,-0.0281,0.08083567822584914,0.09,0.13951543236782576
497.100283,0.0224,0.03814353186208614,-0.1117,-0.06389685366249087,-0.0288,0.07548759636117357,0.12,0.1385634600572001
497.116461,0.0363,0.03805360347856974,-0.1448,-0.06784334860578399,0.0441,0.0739564940996529,0.16,0.13960914493245863
497.132597,0.0396,0.03812903745522487,-0.0979,-0.06930952672257501,0.1194,0.07617325048503568,0.16,0.14060382078941186
497.133046,0.0244,0.03745932831106756,-0.0638,-0.0690407693214738,0.0603,0.07539894558332662,0.09,0.1381353417265137
497.148828,0.033,0.037241800100771584,-0.0562,-0.06841439033018239,-0.0104,0.07121363116462776,0.07,0.1348116665203423
497.164885,0.0741,0.03903976107146565,-0.0553,-0.06777466397261252,0.0157,0.06850564915659713,0.09,0.13262573156813048
497.165455,0.078,0.04094026053139416,-0.0331,-0.06608321694955824,0.0736,0.0687541540757875,0.11,0.13152203734529486
497.181132,0.063,0.042016345383521274,-0.0252,-0.06408891368372613,0.0933,0.06995151241355396,0.12,0.13095998674308534
497.182308,0.0717,0.043464328535544626,-0.0484,-0.06332360082110534,0.0962,0.07123192644216109,0.13,0.13091315812147142
497.197581,0.0831,0.04539777592405465,-0.079,-0.06408830322007582,0.097,0.07248890564010445,0.15,0.1318442235789606
497.213926,0.0984,0.04798325026922271,-0.1449,-0.0680303372093404,0.0677,0.07225530048692862,0.19,0.13468109072145035
497.215102,0.1024,0.050637725865845994,-0.1277,-0.07094105246742136,0.0593,0.07162333460951746,0.17,0.13640396434479424
497.230183,0.0803,0.05208466606751204,-0.0818,-0.07147075722510812,0.0364,0.06990512316515075,0.12,0.13560377096212134
497.231246,0.039,0.051446389673974864,-0.0357,-0.06972584223851748,0.0709,0.06995365374246047,0.09,0.13337919676884713
497.249486,0.0122,0.04953193164109804,0.0056,-0.0660514109098093,0.0933,0.07109249990136485,0.09,0.13126313838987896
497.249717,0.0093,0.04756939839031277,0.0132,-0.062185488426403965,0.1326,0.07409286575983486,0.13,0.1312015218830556
497.264867,-0.0079,0.044863574078590186,-0.0102,-0.05964961094218913,0.1504,0.07781516499106242,0.15,0.13211852081558945
497.281334,-0.006,0.042382424123537,-0.0334,-0.05836914211574088,0.091,0.07845832767442523,0.1,0.13055176370263386
497.281668,-0.0201,0.03933450099555959,-0.0355,-0.057253574207655956,0.0306,0.07612377510494106,0.05,0.1266224093756761
497.297501,-0.0054,0.03715233021528838,-0.04,-0.056411936441428834,0.0181,0.0732933470510415,0.04,0.12239692599149676
497.313703,0.0241,0.03651563118039626,-0.0944,-0.05826501271257864,0.0741,0.07333269597538093,0.12,0.12228000277239937
497.313995,0.034,0.03639291746427937,-0.0867,-0.05965208526318456,0.1303,0.07611158885463064,0.16,0.12412000263716037
497.329863,0.015,0.03534936051480232,-0.0646,-0.05989344695766336,0.1507,0.07975004793489256,0.16,0.12587024641095743
497.330338,0.0104,0.0341323185384705,-0.0308,-0.05847425442314319,0.0949,0.08048906998684902,0.1,0.12460828317139852
497.346154,-0.0012,0.032408790804886574,0.0149,-0.05489502250006303,0.0371,0.07837252998749053,0.04,0.12048104984596444
497.362481,0.1061,0.036003483936355524,0.013,-0.05158307018298678,0.1484,0.0817885041344422,0.18,0.1233844132681125
497.363669,0.1128,0.03974965545165526,-0.0204,-0.050061944808206936,0.1334,0.08430613807910356,0.18,0.12614614920625336
497.3789,0.1048,0.042922842990598904,-0.0706,-0.05106380115902611,0.0899,0.08457900939231801,0.16,0.12779755656204586
497.395213,0.0706,0.044272948210569686,-0.1498,-0.05588020110248825,0.0161,0.08123856990976591,0.17,0.12985621233950703
497.395345,0.0366,0.04389865805395653,-0.1643,-0.06116897178041565,-0.0196,0.07631961528002122,0.17,0.13181444588392133
497.411307,-0.0066,0.04143530888059279,-0.0496,-0.060604631693566106,-0.0957,0.06792841453465433,0.11,0.13075032657251054
497.42733,-0.0063,0.03910675722788094,0.0389,-0.05575074722070922,-0.062,0.061590443093939476,0.07,0.1277868960079978
497.427469,-0.008,0.03680886663139894,0.0581,-0.050197052234333156,0.0003,0.058600665382039986,0.06,0.12448021815394913
497.443409,0.0047,0.03524258045425753,0.0248,-0.04653865944241447,0.1197,0.061581120729257546,0.12,0.12426167092692722
497.443561,0.0175,0.034377088724781554,-0.0086,-0.04468799312815035,0.2513,0.07083570020587913,0.25,0.130395247954882
497.459701,0.0276,0.03404649903088977,-0.0518,-0.045034920292630815,0.3187,0.08292664165925087,0.32,0.1396442602497658
497.459812,0.0304,0.033868621029382956,-0.0999,-0.0477112656442098,0.2811,0.09259363474904352,0.3,0.14746649145709428
497.476014,0.0401,0.03417259073526671,-0.1466,-0.052535106344492245,0.0326,0.08966711598079748,0.16,0.14807788211772382
497.492374,0.0347,0.03419831801647321,-0.1362,-0.05661632066915116,-0.1097,0.07994189081100248,0.18,0.14963505859978607
497.49514,0.02,0.033505717137620857,-0.0964,-0.05855698795358281,-0.1603,0.06822277418607553,0.19,0.1516040801315038
497.508568,0.0126,0.03248592605773691,-0.0326,-0.057290793419261694,-0.1872,0.05576312666480355,0.19,0.15347705183240606
497.512088,0.0077,0.03127685649394486,0.0243,-0.05331075471588308,-0.1451,0.04596492536408142,0.15,0.15330743954789844
497.52528,-0.0019,0.029658473250337793,0.055,-0.0480273032663278,-0.0963,0.03902517290729696,0.11,0.1511948815211717
497.544655,-0.0159,0.02743610870154083,-0.0027,-0.045816215302116686,0.0265,0.038414188863038566,0.03,0.14528293608111453
497.544931,0.0056,0.026370932667319325,-0.0291,-0.045000790165428066,0.0723,0.04006715525996351,0.08,0.1420984026137431
497.552721,0.0319,0.0266406432689135,-0.07,-0.04622026381589499,0.0823,0.042127294027770164,0.11,0.14053262687648732
497.562717,0.0293,0.026770367987503086,-0.0821,-0.047970494849265966,0.0945,0.044682060172756985,0.13,0.1400188401995855
497.578876,0.0432,0.027571813451527323,-0.1015,-0.0505816902224725,0.0494,0.04491220357896396,0.12,0.1390423114093618
497.585742,0.0381,0.028085383527062576,-0.0896,-0.05248502240674213,0.0017,0.0428042912092584,0.1,0.13713780841378317
